query,backend,latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
¿Qué estrategias específicas emplearon los capos narcotraficantes para buscar ser incluidos en la vida nacional y obtener mayor influencia social y política en Colombia?,milvus,2.2027347087860107,1.0,1.0,0.10256410256410255,ofensivas de las conversaciones y la continuación de la violencia.,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0007|22-El narcotráfico patea el tablero.txt_0027|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0006|34-Al filo del caos.txt_0000|32-La guerra sucia.txt_0031,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0006|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0007
Identifique las dos principales divisiones o pugnas ideológicas que segmentaron tanto al movimiento insurgente como al conflicto general entre quienes buscaban abrir la democracia en la década de los ochenta.,solr,1.458341360092163,0.5,1.0,0.048780487804878044,el estatuto de seguridad,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0004|02-introducción.txt_0035|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0005|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0002|11-Los paradigmas de la Guerra Fría.txt_0016,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0004|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0005|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0009|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0010
Identifique las dos principales divisiones o pugnas ideológicas que segmentaron tanto al movimiento insurgente como al conflicto general entre quienes buscaban abrir la democracia en la década de los ochenta.,milvus,1.8865196704864502,0.25,0.3333333333333333,0.04705882352941176,escenario de ambigüedad entre guerra ypaz.,02-introducción.txt_0035|10-De la paz política a la guerra insurgente (1958-1978).txt_0008|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0004|10-De la paz política a la guerra insurgente (1958-1978).txt_0010|29-Democracia desde abajo.txt_0002,23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0004|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0005|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0009|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0010
"¿Cuál fue el primer paso concreto dado por el gobierno de Belisario Betancur para iniciar negociaciones de paz con las guerrillas, y cómo reaccionaron los militares ante esta medida?",solr,1.151303768157959,0.25,1.0,0.0,deuda social.,24-Ni una gota más de sangre.txt_0004|08-Una dictadura inducida.txt_0042|28-La toma del Palacio de Justicia.txt_0015|28-La toma del Palacio de Justicia.txt_0000|21-Una democracia represiva.txt_0075,24-Ni una gota más de sangre.txt_0004|24-Ni una gota más de sangre.txt_0005|24-Ni una gota más de sangre.txt_0007|24-Ni una gota más de sangre.txt_0008
"¿Cuál fue el primer paso concreto dado por el gobierno de Belisario Betancur para iniciar negociaciones de paz con las guerrillas, y cómo reaccionaron los militares ante esta medida?",milvus,1.099503993988037,0.0,0.0,0.0,m-19.,15-Golpear y huir.txt_0024|15-Golpear y huir.txt_0025|34-Al filo del caos.txt_0001|34-Al filo del caos.txt_0005|24-Ni una gota más de sangre.txt_0010,24-Ni una gota más de sangre.txt_0004|24-Ni una gota más de sangre.txt_0005|24-Ni una gota más de sangre.txt_0007|24-Ni una gota más de sangre.txt_0008
"Según los testimonios recopilados por la Comisión de la Verdad, ¿cómo justificaban los grupos guerrilleros el uso del secuestro como método de financiación, y qué efecto tuvo esta práctica a largo plazo en su legitimidad?",solr,6.128969192504883,0.0,0.0,0.06837606837606837,"eln se caracterizaron por pequeas emboscadas, asaltos y golpes militares esporádicos, formación de redes urbanas, secuestro, extorsión y robos bancarios como métodos de financiación.",24-Ni una gota más de sangre.txt_0048|15-Golpear y huir.txt_0011|22-El narcotráfico patea el tablero.txt_0061|15-Golpear y huir.txt_0010|22-El narcotráfico patea el tablero.txt_0051,24-Ni una gota más de sangre.txt_0050
"Según los testimonios recopilados por la Comisión de la Verdad, ¿cómo justificaban los grupos guerrilleros el uso del secuestro como método de financiación, y qué efecto tuvo esta práctica a largo plazo en su legitimidad?",milvus,1.2881689071655273,1.0,0.25,0.044444444444444446,el secuestro,24-Ni una gota más de sangre.txt_0028|24-Ni una gota más de sangre.txt_0034|32-La guerra sucia.txt_0013|24-Ni una gota más de sangre.txt_0050|32-La guerra sucia.txt_0014,24-Ni una gota más de sangre.txt_0050
"Hacia 1986, con la expansión de la presencia guerrillera en 172 municipios, ¿cuáles eran los cuatro factores estratégicos comunes que compartían los diferentes grupos insurgentes para lograr sus objetivos de lucha?",solr,1.4303669929504395,1.0,1.0,0.0,guerrillas.,24-Ni una gota más de sangre.txt_0024|24-Ni una gota más de sangre.txt_0025|24-Ni una gota más de sangre.txt_0016|22-El narcotráfico patea el tablero.txt_0003|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001,24-Ni una gota más de sangre.txt_0024|24-Ni una gota más de sangre.txt_0025
"Hacia 1986, con la expansión de la presencia guerrillera en 172 municipios, ¿cuáles eran los cuatro factores estratégicos comunes que compartían los diferentes grupos insurgentes para lograr sus objetivos de lucha?",milvus,1.3359689712524414,0.5,1.0,0.0,narcotraficantes,24-Ni una gota más de sangre.txt_0025|10-De la paz política a la guerra insurgente (1958-1978).txt_0011|02-introducción.txt_0035|15-Golpear y huir.txt_0041|29-Democracia desde abajo.txt_0010,24-Ni una gota más de sangre.txt_0024|24-Ni una gota más de sangre.txt_0025
"¿Cuál fue el motivo inmediato para la creación del grupo Muerte a Secuestradores (MAS) y cómo se estructuró su financiación y capacidad operativa inicial, según lo anunciado en el comunicado?",solr,6.595592737197876,0.5,1.0,0.099009900990099,"el documento propone iniciar el diálogo, incluyendo la posibilidad de un encuentro con el presidente y con los altos mandos militares, y busca ampliar las libertades democráticas, respectar los derechos humanos y la justicia.",25-El MAS y la mentalidad paramilitar.txt_0001|22-El narcotráfico patea el tablero.txt_0061|25-El MAS y la mentalidad paramilitar.txt_0000|28-La toma del Palacio de Justicia.txt_0014|24-Ni una gota más de sangre.txt_0011,25-El MAS y la mentalidad paramilitar.txt_0000|25-El MAS y la mentalidad paramilitar.txt_0001|25-El MAS y la mentalidad paramilitar.txt_0005|25-El MAS y la mentalidad paramilitar.txt_0006
"¿Cuál fue el motivo inmediato para la creación del grupo Muerte a Secuestradores (MAS) y cómo se estructuró su financiación y capacidad operativa inicial, según lo anunciado en el comunicado?",milvus,2.559098720550537,0.0,0.0,0.052631578947368425,tena la idea de contar con la apoyo del movimiento indgena.,"35-No es el pasado, es el futuro.txt_0009|27-Una tregua imposible.txt_0015|19-¿Abrir la democracia a tiros_.txt_0014|19-¿Abrir la democracia a tiros_.txt_0010|28-La toma del Palacio de Justicia.txt_0005",25-El MAS y la mentalidad paramilitar.txt_0000|25-El MAS y la mentalidad paramilitar.txt_0001|25-El MAS y la mentalidad paramilitar.txt_0005|25-El MAS y la mentalidad paramilitar.txt_0006
"Según el informe publicado por el procurador general Carlos Jiménez Gómez en 1983, ¿cómo caracterizó al MAS y qué proporción de los integrantes señalados provenía del Ejército Nacional y la Policía Nacional?",solr,4.8981711864471436,0.6666666666666666,1.0,0.19999999999999998,"el asesinato se produjo a manos de un grupo paramilitar de la región, aunque algunos acusan que fue a manos del ejército nacional.",25-El MAS y la mentalidad paramilitar.txt_0015|25-El MAS y la mentalidad paramilitar.txt_0014|32-La guerra sucia.txt_0010|32-La guerra sucia.txt_0016|17-¿Armas o reformas_.txt_0065,25-El MAS y la mentalidad paramilitar.txt_0014|25-El MAS y la mentalidad paramilitar.txt_0015|25-El MAS y la mentalidad paramilitar.txt_0016
"Según el informe publicado por el procurador general Carlos Jiménez Gómez en 1983, ¿cómo caracterizó al MAS y qué proporción de los integrantes señalados provenía del Ejército Nacional y la Policía Nacional?",milvus,9.479381084442139,0.3333333333333333,1.0,0.11009174311926605,"césar gaviria, entonces ministro de gobierno, y miguel maza márquez, director del das, formularon ante el congreso una nueva denuncia que detrás de la guerra sucia de los paramilitares, a que an no encajaba la mascarada antisubversiva, porque estaba claro que era una guerra que desestabilizaba lo que quedaba de democracia.",25-El MAS y la mentalidad paramilitar.txt_0015|15-Golpear y huir.txt_0020|33-Cría cuervos....txt_0018|02-introducción.txt_0007|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035,25-El MAS y la mentalidad paramilitar.txt_0014|25-El MAS y la mentalidad paramilitar.txt_0015|25-El MAS y la mentalidad paramilitar.txt_0016
"Si bien existían civiles armados previamente, ¿por qué el MAS se considera el ""hito fundacional del paramilitarismo en Colombia"" y qué acción judicial crucial aseguró la impunidad de sus crímenes?",solr,10.640235424041748,0.75,1.0,0.33898305084745767,"el informe de la procuradura impulsó que se abrieron investigaciones judiciales que asumieron los jueces de instrucción criminal, pero que posteriormente pasaron a la jurisdicción penal militar, donde se archivaron las causas que incluan delitos de desaparición forzada, tortura y asesinatos . algunos cables desclasificados de estados unidos logran develar los vnculos entre narcotraficantes con miem",25-El MAS y la mentalidad paramilitar.txt_0006|25-El MAS y la mentalidad paramilitar.txt_0007|12-Pacificación sin paz.txt_0012|25-El MAS y la mentalidad paramilitar.txt_0017|12-Pacificación sin paz.txt_0014,25-El MAS y la mentalidad paramilitar.txt_0006|25-El MAS y la mentalidad paramilitar.txt_0007|25-El MAS y la mentalidad paramilitar.txt_0016|25-El MAS y la mentalidad paramilitar.txt_0017
"Si bien existían civiles armados previamente, ¿por qué el MAS se considera el ""hito fundacional del paramilitarismo en Colombia"" y qué acción judicial crucial aseguró la impunidad de sus crímenes?",milvus,5.951522588729858,0.25,0.3333333333333333,0.11363636363636362,"acciones de grande impacto, como el robo de la bolvar, generaron curiosidad, pero el asesinato del presidente de la confederación de trabajadores de colombia (ctc), josé raquel",26-«Los enemigos agazapados de la paz».txt_0031|07-Violencia que engendra violencia.txt_0027|25-El MAS y la mentalidad paramilitar.txt_0006|19-¿Abrir la democracia a tiros_.txt_0007|16-Armar a los civiles.txt_0006,25-El MAS y la mentalidad paramilitar.txt_0006|25-El MAS y la mentalidad paramilitar.txt_0007|25-El MAS y la mentalidad paramilitar.txt_0016|25-El MAS y la mentalidad paramilitar.txt_0017
"¿Cuáles fueron las acciones contradictorias tomadas por el gobierno y el estamento militar inmediatamente después de que el presidente Betancur ordenara el cese del fuego con las FARC-EP, establecido en el Acuerdo de La Uribe?",solr,1.7753677368164062,0.5,1.0,0.05,el m-19 y el ep,26-«Los enemigos agazapados de la paz».txt_0002|28-La toma del Palacio de Justicia.txt_0000|27-Una tregua imposible.txt_0008|26-«Los enemigos agazapados de la paz».txt_0000|26-«Los enemigos agazapados de la paz».txt_0005,26-«Los enemigos agazapados de la paz».txt_0002|26-«Los enemigos agazapados de la paz».txt_0003
"¿Cuáles fueron las acciones contradictorias tomadas por el gobierno y el estamento militar inmediatamente después de que el presidente Betancur ordenara el cese del fuego con las FARC-EP, establecido en el Acuerdo de La Uribe?",milvus,1.6122756004333496,0.5,0.5,0.025641025641025644,abraham varón valencia,13-Provocaciones y agravios.txt_0017|26-«Los enemigos agazapados de la paz».txt_0002|15-Golpear y huir.txt_0021|26-«Los enemigos agazapados de la paz».txt_0005|27-Una tregua imposible.txt_0010,26-«Los enemigos agazapados de la paz».txt_0002|26-«Los enemigos agazapados de la paz».txt_0003
"Según los testimonios de los exguerrilleros citados en el texto, ¿cuál fue el principal mecanismo de financiación que las FARC-EP adoptaron a partir de la década de 1980 y cuál era la justificación principal de esta decisión?",solr,1.2294938564300537,0.0,0.0,0.0,Exguerrilleros?,26-«Los enemigos agazapados de la paz».txt_0038|14-Las FARC.txt_0018|26-«Los enemigos agazapados de la paz».txt_0039|13-Provocaciones y agravios.txt_0024|22-El narcotráfico patea el tablero.txt_0062,26-«Los enemigos agazapados de la paz».txt_0034|26-«Los enemigos agazapados de la paz».txt_0035
"Según los testimonios de los exguerrilleros citados en el texto, ¿cuál fue el principal mecanismo de financiación que las FARC-EP adoptaron a partir de la década de 1980 y cuál era la justificación principal de esta decisión?",milvus,3.0076613426208496,0.0,0.0,0.042105263157894736,"ricardo franco, que era una disidencia suya encabezada por javier delgad",31-La unidad guerrillera.txt_0005|21-Una democracia represiva.txt_0055|24-Ni una gota más de sangre.txt_0017|26-«Los enemigos agazapados de la paz».txt_0007|02-introducción.txt_0047,26-«Los enemigos agazapados de la paz».txt_0034|26-«Los enemigos agazapados de la paz».txt_0035
Identifique tres grupos o estamentos mencionados en el texto que se opusieron al proceso de paz del presidente Betancur y describa brevemente la forma en que manifestaron su rechazo.,solr,4.263259649276733,0.0,0.0,0.125,el m-19 dependa más de lderes carismáticos y demostró mayor ambigüedad entre el camino de negociación o de la guerra.,24-Ni una gota más de sangre.txt_0027|27-Una tregua imposible.txt_0036|27-Una tregua imposible.txt_0008|27-Una tregua imposible.txt_0033|27-Una tregua imposible.txt_0009,26-«Los enemigos agazapados de la paz».txt_0000|26-«Los enemigos agazapados de la paz».txt_0001
Identifique tres grupos o estamentos mencionados en el texto que se opusieron al proceso de paz del presidente Betancur y describa brevemente la forma en que manifestaron su rechazo.,milvus,1.561748743057251,0.0,0.0,0.044444444444444446,otto morales bentez,26-«Los enemigos agazapados de la paz».txt_0043|32-La guerra sucia.txt_0011|29-Democracia desde abajo.txt_0018|19-¿Abrir la democracia a tiros_.txt_0001|13-Provocaciones y agravios.txt_0017,26-«Los enemigos agazapados de la paz».txt_0000|26-«Los enemigos agazapados de la paz».txt_0001
"¿Cuáles fueron las diferencias estratégicas entre el M-19 y las FARC-EP respecto a su visión política y militar durante el proceso de paz con Betancur, y cómo se manifestó la ruta política de cada una?",solr,1.2379450798034668,1.0,0.5,0.039999999999999994,No tengo información suficiente,27-Una tregua imposible.txt_0009|27-Una tregua imposible.txt_0008|27-Una tregua imposible.txt_0006|27-Una tregua imposible.txt_0003|27-Una tregua imposible.txt_0007,27-Una tregua imposible.txt_0007|27-Una tregua imposible.txt_0008
"¿Cuáles fueron las diferencias estratégicas entre el M-19 y las FARC-EP respecto a su visión política y militar durante el proceso de paz con Betancur, y cómo se manifestó la ruta política de cada una?",milvus,2.946533679962158,0.5,0.2,0.09009009009009009,"antonio navarro, en una conversación con la comisión de la verdad, un ex-guerrilla",27-Una tregua imposible.txt_0009|24-Ni una gota más de sangre.txt_0013|34-Al filo del caos.txt_0006|24-Ni una gota más de sangre.txt_0017|27-Una tregua imposible.txt_0008,27-Una tregua imposible.txt_0007|27-Una tregua imposible.txt_0008
"¿De qué manera la doctrina del EPL de 'combinación de formas de lucha' facilitó la estrategia de la 'guerra sucia' para sabotear el proceso de paz, y qué sectores resultaron ser los más impactados por esta violencia?",solr,5.067051887512207,0.3333333333333333,1.0,0.3492063492063492,"en una justificación de la alianza paramilitar para poner como blanco militar a los no combatientes o, en todo caso, a personas en estado de indefensión",27-Una tregua imposible.txt_0044|27-Una tregua imposible.txt_0045|17-¿Armas o reformas_.txt_0018|32-La guerra sucia.txt_0024|13-Provocaciones y agravios.txt_0012,27-Una tregua imposible.txt_0043|27-Una tregua imposible.txt_0044|27-Una tregua imposible.txt_0046
"¿De qué manera la doctrina del EPL de 'combinación de formas de lucha' facilitó la estrategia de la 'guerra sucia' para sabotear el proceso de paz, y qué sectores resultaron ser los más impactados por esta violencia?",milvus,2.216172218322754,0.0,0.0,0.03846153846153846,han acusado a la violencia poltica.,02-introducción.txt_0003|14-Las FARC.txt_0040|03-Antecedentes históricos (1920-1958).txt_0027|16-Armar a los civiles.txt_0005|17-¿Armas o reformas_.txt_0018,27-Una tregua imposible.txt_0043|27-Una tregua imposible.txt_0044|27-Una tregua imposible.txt_0046
"Durante el proceso de paz de Betancur, ¿qué destino tuvieron los líderes Jaime Bateman Cayón del M-19, Carlos Toledo Plata del M-19 y Óscar William Calvo del EPL, y cómo se relacionaron sus muertes o desapariciones con el proceso de diálogo?",solr,1.9823951721191406,0.5,0.25,0.07936507936507936,el m-19 planteaba la necesidad de un diálogo,27-Una tregua imposible.txt_0061|27-Una tregua imposible.txt_0009|27-Una tregua imposible.txt_0037|27-Una tregua imposible.txt_0014|27-Una tregua imposible.txt_0012,27-Una tregua imposible.txt_0014|27-Una tregua imposible.txt_0062
"Durante el proceso de paz de Betancur, ¿qué destino tuvieron los líderes Jaime Bateman Cayón del M-19, Carlos Toledo Plata del M-19 y Óscar William Calvo del EPL, y cómo se relacionaron sus muertes o desapariciones con el proceso de diálogo?",milvus,7.8077051639556885,0.0,0.0,0.11612903225806452,"ya en la paz, algunos miembros del m-19 fueron hasta córdoba hablar con fidel castao y preguntarle el motivo de ese asesinato y si los paramilitares tenan la intención de asesinar los miembros del m-19.","35-No es el pasado, es el futuro.txt_0009|27-Una tregua imposible.txt_0010|19-¿Abrir la democracia a tiros_.txt_0001|28-La toma del Palacio de Justicia.txt_0005|19-¿Abrir la democracia a tiros_.txt_0014",27-Una tregua imposible.txt_0014|27-Una tregua imposible.txt_0062
¿Cuál fue el objetivo declarado del M-19 al tomarse el Palacio de Justicia y qué acción militar específica marcó el inicio de la operación de retoma por parte de las fuerzas gubernamentales?,solr,1.0590202808380127,0.0,0.0,0.0,Colombia.,28-La toma del Palacio de Justicia.txt_0020|27-Una tregua imposible.txt_0061|28-La toma del Palacio de Justicia.txt_0016|28-La toma del Palacio de Justicia.txt_0015|28-La toma del Palacio de Justicia.txt_0019,28-La toma del Palacio de Justicia.txt_0000|28-La toma del Palacio de Justicia.txt_0001|28-La toma del Palacio de Justicia.txt_0002
¿Cuál fue el objetivo declarado del M-19 al tomarse el Palacio de Justicia y qué acción militar específica marcó el inicio de la operación de retoma por parte de las fuerzas gubernamentales?,milvus,18.00904107093811,0.3333333333333333,1.0,0.13605442176870747,"el gobierno del presidente belisario betancur, el gobierno del presidente belisario betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobierno del presidente betancur, el gobiern",28-La toma del Palacio de Justicia.txt_0000|27-Una tregua imposible.txt_0018|27-Una tregua imposible.txt_0061|21-Una democracia represiva.txt_0025|27-Una tregua imposible.txt_0021,28-La toma del Palacio de Justicia.txt_0000|28-La toma del Palacio de Justicia.txt_0001|28-La toma del Palacio de Justicia.txt_0002
"Según los testimonios y hallazgos, ¿cuáles fueron las tres decisiones principales que el presidente Betancur tomó durante el manejo de la crisis, y qué conclusión crucial sobre su papel alcanzó la comisión de magistrados de 2010?",solr,1.47933030128479,1.0,1.0,0.047619047619047616,“No tengo información suficiente”.,28-La toma del Palacio de Justicia.txt_0007|28-La toma del Palacio de Justicia.txt_0009|28-La toma del Palacio de Justicia.txt_0008|28-La toma del Palacio de Justicia.txt_0010|28-La toma del Palacio de Justicia.txt_0015,28-La toma del Palacio de Justicia.txt_0007|28-La toma del Palacio de Justicia.txt_0008|28-La toma del Palacio de Justicia.txt_0015
"Según los testimonios y hallazgos, ¿cuáles fueron las tres decisiones principales que el presidente Betancur tomó durante el manejo de la crisis, y qué conclusión crucial sobre su papel alcanzó la comisión de magistrados de 2010?",milvus,17.937021732330322,0.3333333333333333,0.25,0.13114754098360656,"esos objetivos, quizás, se neutralizaron mutuamente, lo que origina la guerra insurgente y contrainsurgente que se explica por la concurrencia de varios procesos: 1) ausencia de una competencia electoral para el manejo del poder en un régimen centralista y presidencialista; 2) reparto de los recursos del estado de manera clientelista entre los dos partidos, dejando por fuera a los minoritarios; 3) nueva frustración con la reforma agraria; 4) autonoma militar en el manejo del orden pblico que desencadenó en represión; 5) directa injerencia de Estados Unidos en los conflictos nacionales; 6) consecuencias de la guerra fra que esos objetivos, quizá",13-Provocaciones y agravios.txt_0017|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|10-De la paz política a la guerra insurgente (1958-1978).txt_0006|28-La toma del Palacio de Justicia.txt_0008|28-La toma del Palacio de Justicia.txt_0036,28-La toma del Palacio de Justicia.txt_0007|28-La toma del Palacio de Justicia.txt_0008|28-La toma del Palacio de Justicia.txt_0015
"En el marco de las investigaciones reabiertas, ¿en qué consistió la 'teoría de la ratonera' establecida por la fiscalía, y por qué tipo de violaciones a los derechos humanos la Corte Interamericana de Derechos Humanos condenó al Estado colombiano?",solr,5.9234771728515625,0.6666666666666666,1.0,0.11111111111111112,el tomo relato histórico del conflicto armado es la narración histórica de la guerra y su misión hasta ampliar el contexto de lo ocurrido durante los ltimos sesiones.,28-La toma del Palacio de Justicia.txt_0032|21-Una democracia represiva.txt_0009|28-La toma del Palacio de Justicia.txt_0031|21-Una democracia represiva.txt_0046|01-prólogo.txt_0026,28-La toma del Palacio de Justicia.txt_0029|28-La toma del Palacio de Justicia.txt_0031|28-La toma del Palacio de Justicia.txt_0032
"En el marco de las investigaciones reabiertas, ¿en qué consistió la 'teoría de la ratonera' establecida por la fiscalía, y por qué tipo de violaciones a los derechos humanos la Corte Interamericana de Derechos Humanos condenó al Estado colombiano?",milvus,9.883021116256714,0.3333333333333333,0.3333333333333333,0.15789473684210528,"es un recurso empleado por la mayora de los gobiernos durante un siglo para cercenar libertades, serva para desplegar el proceso democrático. esta decisión fue refrendada por la corte suprema de justicia y entendida como un mandato popular. más de 5.236.863 colombianos y colombianas consignaron sus esperanzas en la papeleta constituyente.","35-No es el pasado, es el futuro.txt_0004|02-introducción.txt_0006|28-La toma del Palacio de Justicia.txt_0032|02-introducción.txt_0007|26-«Los enemigos agazapados de la paz».txt_0008",28-La toma del Palacio de Justicia.txt_0029|28-La toma del Palacio de Justicia.txt_0031|28-La toma del Palacio de Justicia.txt_0032
"¿Qué factores convergentes impulsaron el auge de la movilización social y la demanda de apertura democrática en Colombia durante el período posterior al Frente Nacional, según el texto?",solr,6.48298454284668,0.3333333333333333,1.0,0.15254237288135594,"acciones de gran impacto, como el robo de la espada de bolvar, generaron curiosidad, pero el asesinato del presidente de la confederación de trabajadores de colombia (ctc), josé raquel mercado.",29-Democracia desde abajo.txt_0001|02-introducción.txt_0039|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0001|02-introducción.txt_0038|19-¿Abrir la democracia a tiros_.txt_0007,29-Democracia desde abajo.txt_0001|29-Democracia desde abajo.txt_0002|29-Democracia desde abajo.txt_0003
"¿Qué factores convergentes impulsaron el auge de la movilización social y la demanda de apertura democrática en Colombia durante el período posterior al Frente Nacional, según el texto?",milvus,1.053971290588379,0.0,0.0,0.0,colombia,"23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0000|19-¿Abrir la democracia a tiros_.txt_0007|08-Una dictadura inducida.txt_0048|35-No es el pasado, es el futuro.txt_0011|02-introducción.txt_0034",29-Democracia desde abajo.txt_0001|29-Democracia desde abajo.txt_0002|29-Democracia desde abajo.txt_0003
"Describa los objetivos principales y el método de acción característico de los movimientos cívicos urbanos y regionales, así como el contexto institucional que motivó su demanda por la descentralización.",solr,1.392106056213379,0.6666666666666666,1.0,0.030303030303030304,poltica y militar.,29-Democracia desde abajo.txt_0006|29-Democracia desde abajo.txt_0005|29-Democracia desde abajo.txt_0007|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0000|15-Golpear y huir.txt_0011,29-Democracia desde abajo.txt_0005|29-Democracia desde abajo.txt_0006|29-Democracia desde abajo.txt_0008
"Describa los objetivos principales y el método de acción característico de los movimientos cívicos urbanos y regionales, así como el contexto institucional que motivó su demanda por la descentralización.",milvus,1.4812779426574707,1.0,1.0,0.0,are fastidious because they started to lose influence.,29-Democracia desde abajo.txt_0006|29-Democracia desde abajo.txt_0005|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0003|29-Democracia desde abajo.txt_0008|14-Las FARC.txt_0005,29-Democracia desde abajo.txt_0005|29-Democracia desde abajo.txt_0006|29-Democracia desde abajo.txt_0008
"Explique el doble rol que la descentralización jugó en el contexto de la violencia: ¿cómo fue concebida como un instrumento de paz y, simultáneamente, cómo la percepción militar de los movimientos sociales (relacionados con esa apertura) exacerbó la 'guerra sucia'?",solr,0.008164405822753906,0.0,0.0,0.04166666666666667,No se encontraron documentos relevantes para la consulta.,,29-Democracia desde abajo.txt_0012|29-Democracia desde abajo.txt_0013|29-Democracia desde abajo.txt_0014|29-Democracia desde abajo.txt_0016|29-Democracia desde abajo.txt_0017|29-Democracia desde abajo.txt_0018
"Explique el doble rol que la descentralización jugó en el contexto de la violencia: ¿cómo fue concebida como un instrumento de paz y, simultáneamente, cómo la percepción militar de los movimientos sociales (relacionados con esa apertura) exacerbó la 'guerra sucia'?",milvus,3.031890630722046,0.0,0.0,0.13461538461538458,a la calor de la pacificación del frente nacional se haba engendrado una nueva guerra.,02-introducción.txt_0003|03-Antecedentes históricos (1920-1958).txt_0027|14-Las FARC.txt_0043|01-prólogo.txt_0001|14-Las FARC.txt_0040,29-Democracia desde abajo.txt_0012|29-Democracia desde abajo.txt_0013|29-Democracia desde abajo.txt_0014|29-Democracia desde abajo.txt_0016|29-Democracia desde abajo.txt_0017|29-Democracia desde abajo.txt_0018
Describa la plataforma política central de la Unión Patriótica y cuantifique su éxito en las elecciones legislativas de marzo de 1986.,solr,5.540040731430054,0.0,0.0,0.14814814814814817,"era gracias, primero, al prestigio que tena el general rojas en una parte de la población colombiana y la habilidad de sus dirigentes para interpretar la frustración que dejaba el frente nacional.",29-Democracia desde abajo.txt_0004|30-El genocidio de la Unión Patriótica.txt_0010|18-El agotamiento del pacto.txt_0007|18-El agotamiento del pacto.txt_0012|18-El agotamiento del pacto.txt_0006,30-El genocidio de la Unión Patriótica.txt_0002
Describa la plataforma política central de la Unión Patriótica y cuantifique su éxito en las elecciones legislativas de marzo de 1986.,milvus,1.594402551651001,0.0,0.0,0.075,"en la coyuntura electoral de 1990,",30-El genocidio de la Unión Patriótica.txt_0010|02-introducción.txt_0037|18-El agotamiento del pacto.txt_0000|27-Una tregua imposible.txt_0002|34-Al filo del caos.txt_0013,30-El genocidio de la Unión Patriótica.txt_0002
"¿Cuál fue la evolución del vínculo entre la UP y las FARC-EP desde su creación, y qué decisión tomó la UP en febrero de 1987 respecto a esta relación?",solr,9.559715747833252,1.0,1.0,0.10144927536231885,"llegaban y ametrallaban todo. bueno, entonces frente a esos hechos fuimos para la casa de la que era mi suegra en ese entonces, jeep como por mayor seguridad, entonces pasó un del ejército sin esconderse, no se escondan, y desde ah los vecinos vieron, nos lanzaron cuatro",30-El genocidio de la Unión Patriótica.txt_0022|30-El genocidio de la Unión Patriótica.txt_0021|30-El genocidio de la Unión Patriótica.txt_0019|30-El genocidio de la Unión Patriótica.txt_0003|30-El genocidio de la Unión Patriótica.txt_0018,30-El genocidio de la Unión Patriótica.txt_0019|30-El genocidio de la Unión Patriótica.txt_0021|30-El genocidio de la Unión Patriótica.txt_0022
"¿Cuál fue la evolución del vínculo entre la UP y las FARC-EP desde su creación, y qué decisión tomó la UP en febrero de 1987 respecto a esta relación?",milvus,4.607508659362793,0.0,0.0,0.11764705882352942,"El nuevo proyecto de la unión era un paso hacia la integración gradual de los alzados en armas a un tipo de intervención poltico, no armado.",24-Ni una gota más de sangre.txt_0017|24-Ni una gota más de sangre.txt_0016|31-La unidad guerrillera.txt_0005|27-Una tregua imposible.txt_0002|30-El genocidio de la Unión Patriótica.txt_0003,30-El genocidio de la Unión Patriótica.txt_0019|30-El genocidio de la Unión Patriótica.txt_0021|30-El genocidio de la Unión Patriótica.txt_0022
